pcn,item,mpn,current_onhand,corrected_onhand,phantom_removed,relabel_adjt_count,relabel_units,loc_to,mfg_qty
6701,7996-21,XF2L-1235-1A,23,0,23,1,23,MFG Floor,23
40049,8736l-10,P10-10R-D,23,0,23,1,23,MFG Floor,23
38698,7946L-260,MIC2026-1YM,46,23,23,1,23,1502301,0
42684,8784L-5,97-3102A-24-27S,23,0,23,1,23,MFG Floor,23
2688,8054-19,ERJ-2GE0R00X,22,0,22,1,22,MFG Floor,22
39613,8770L-5,1586027-5,22,0,22,1,22,MFG Floor,0
16722,8566ML-680,ERJ-3EKF1001V,22,0,22,1,22,MFG Floor,22
3418,ACI-2686,GRT188C81E475ME13D,44,22,22,1,22,1603007,0
42678,8784L-5,97-3102A-24-27S,22,0,22,1,22,MFG Floor,22
11904,8284-30,MBR0530-TP,22,0,22,1,22,MFG Floor,22
4359,7915-22,TAJC336K016RNJ,22,0,22,1,22,MFG Floor,22
6524,8016L-4,MK01-H,22,0,22,1,22,MFG Floor,22
4190,6588-21,APT2012SYCK,22,0,22,1,22,MFG Floor,22
37945,7254R-15,206705-1,22,0,22,2,44,MFG Floor,22
10341,8098-40,CD4093BE,30,8,22,1,22,2203101,22
1572,8100L-45,SMAJ24A-13-F,22,0,22,1,22,MFG Floor,22
20163,8080L-1-167,SRU8043-220Y,22,0,22,1,22,MFG Floor,22
22485,6463-125,ERJ-3EKF1002V,22,0,22,1,22,MFG Floor,22
31448,7783-5,4606X-101-103LF,22,0,22,1,22,MFG Floor,22
14203,8124L-20,ESDA14V2SC5,21,0,21,1,21,MFG Floor,21
43514,8771L-15,3448-89120,21,0,21,1,21,MFG Floor,21
33253,7944L-14,ES1A-LTP,21,0,21,1,21,MFG Floor,21
38770,6366L-37,2955593,42,21,21,1,21,1602101,21
4259,6588-71,LTC2704IGW-12#PBF,21,0,21,1,21,MFG Floor,21
15571,8258L-240,FDC6331L,21,0,21,1,21,MFG Floor,21
42869,8762L-15,09-50-8041,21,0,21,1,21,MFG Floor,21
6467,6519-12,SN74HC541DW,21,0,21,1,21,MFG Floor,21
22005,8345-45,10118194-0001LF,21,0,21,1,21,MFG Floor,21
6675,7688-7,SN74AHC1G126DCKR,21,0,21,1,21,MFG Floor,21
36038,7249-25,08B0-1X1T-36-F,21,0,21,1,21,MFG Floor,21
6147,7595-39,LTV-846S,21,0,21,1,21,MFG Floor,21
22509,8721L-205,ERJ-P06J100V,21,0,21,1,21,MFG Floor,21
41732,8603-40,1N4148,40,20,20,1,20,MFG Floor,0
15102,8266L-100,ERJ-8GEYJ750V,20,0,20,1,20,MFG Floor,20
29514,6758-35,C0805C106K8PACTU,20,0,20,1,20,MFG Floor,20
2648,8515l-1-280,ERJ-6GEYJ471V,20,0,20,1,20,MFG Floor,20
6916,7254R-5,CRCW08051K00FKEA,20,0,20,1,20,MFG Floor,20
27532,7946L-250,"74HC14D,653",40,20,20,1,20,MFG Floor,0
5566,8277-35,CRCW12061M00FKEA,20,0,20,1,20,MFG Floor,20
4257,6588-65,LT1964ES5-BYP#TRMPBF,20,0,20,1,20,MFG Floor,20
9925,8181-165,640456-6,20,0,20,1,20,MFG Floor,20
36426,7946L-255,LM3704XCMM-308/NOPB,40,20,20,1,20,1502201,0
8186,7750L-55,C1206C474K5RACTU,20,0,20,1,20,MFG Floor,20
39999,8733L-20,3365/20,20,0,20,1,20,MFG Floor,20
10191,7734-125,WP113IDT,20,0,20,1,20,MFG Floor,20
8427,7694L-3,GRM31CR71H475KA12L,20,0,20,1,20,MFG Floor,20
9261,6779ML-112,MF1/2DCT52R1501F,20,0,20,1,125,1501601,0
3506,8336ML-75,MMSZ5231BS-7-F,20,0,20,1,20,MFG Floor,20
15805,8247-75,ESR10EZPJ100,20,0,20,1,20,MFG Floor,20
39836,8725l-2,54104,20,0,20,1,20,MFG Floor,20
29439,7750L-30,214-44-320-01-670800,20,0,20,1,20,MFG Floor,20
39849,7944L-28,ZXMP6A13FTA,20,0,20,1,20,MFG Floor,20
9874,6273ML-40,1266,20,0,20,1,20,MFG Floor,20
13602,6588-38,BC846BW-7-F,20,0,20,1,20,MFG Floor,20
37024,7801L-F-27,92141A008,20,0,20,1,20,MFG Floor,20
14884,8033-5,7440700047,20,0,20,1,20,MFG Floor,20
10080,4187-1,CK06BX104K,20,0,20,1,20,MFG Floor,20
10145,5189-11,1-390262-5,20,0,20,1,20,MFG Floor,20
2780,6970-G1-5,ECJ-3YB1E105K,20,0,20,1,20,MFG Floor,20
22552,8552L-10,TAJR104M035RNJ,20,0,20,1,20,MFG Floor,20
16675,8080L-1-65,SMBJ7.0A,20,0,20,1,20,MFG Floor,20
43741,8773L-85,5-104068-4,20,0,20,1,20,MFG Floor,20
16885,8098-1-140,MF1/4DCT52R1002F,20,0,20,1,20,MFG Floor,20
10408,7451-6,ECE-A1HKA010,20,0,20,1,20,2203102,20
33468,6590L-A-35,"LPC2919FBD144/01/,551",20,0,20,1,20,MFG Floor,20
23719,8461l-55,C0603C104K5RACTU,20,0,20,1,20,MFG Floor,20
20161,8080L-1-285,ST3232BTR,20,0,20,1,20,MFG Floor,20
38702,7946L-310,SD12C.TCT,40,20,20,1,20,1502302,0
7665,7124-7,ERJ-3EKF4990V,20,0,20,1,20,MFG Floor,20
3310,7157-44,LM2575SX-3.3/NOPB,19,0,19,1,19,MFG Floor,19
1981,7915-23,BAV99-TP,19,0,19,1,19,MFG Floor,19
17541,8314-420,MC-40532.7680K-A0ROHS,19,0,19,1,19,MFG Floor,19
19295,8080L-1-165,SRU8043-100Y,19,0,19,1,19,MFG Floor,19
6507,7595-23,CB3-3C-3M6864,19,0,19,1,19,MFG Floor,19
3500,7848-16,LM358D,19,0,19,1,19,MFG Floor,19
38791,8737L-15,39-00-0039,19,0,19,1,24,MFG Floor,24
8064,6590L-54,ECS-160-20-5P-TR,19,0,19,1,19,MFG Floor,19
5639,6252-60,NCP3063BDR2G,19,0,19,1,19,MFG Floor,19
4457,8322-130,LM1117MPX-3.3/NOPB,19,0,19,1,19,MFG Floor,19
31442,8500-470,ISM95-3251AH-60.000MHZ,18,0,18,1,18,MFG Floor,18
3463,7785-62,B3S-1000,18,0,18,3,18,MFG Floor,6
8483,8582ML-75,C0805C104K5RACTU,18,0,18,1,18,MFG Floor,18
39186,8805L-35,640452-3,18,0,18,1,18,MFG Floor,0
20149,8080L-1-310,CY62126EV30LL-45ZSXI,18,0,18,1,18,MFG Floor,18
6555,8461l-55,C0603C104K5RACTU,18,0,18,1,18,MFG Floor,18
15279,8245L-305,ERJ-2RKF60R4X,18,0,18,1,18,MFG Floor,18
38190,5678ML-11,1803442,18,0,18,1,18,MFG Floor,0
3176,8199-540,TMK212BJ475KG-T,18,0,18,1,18,MFG Floor,18
8453,8230ML-205,RC0603FR-071ML,18,0,18,1,18,MFG Floor,0
17123,8314-180,ZXMP10A18KTC,18,0,18,1,18,MFG Floor,18
22276,8425ML-30,CRCW060322K1FKEB,17,0,17,1,17,MFG Floor,17
6670,8291-100,CGA3E1X7R1E105K080AE,17,0,17,1,17,MFG Floor,17
4353,5189-32,25C040-I/SN,17,0,17,1,17,MFG Floor,17
42948,8740L-20,1586027-5,17,0,17,1,17,MFG Floor,17
13764,8314-365,MCP6282-E/SN,17,0,17,1,17,MFG Floor,17
8457,8176-140,RC0805FR-0711K8L,17,0,17,1,17,MFG Floor,17
44380,8731L-5,1586027-5,17,0,17,1,17,MFG Floor,17
37954,7396-290,DG23-B2LA,17,0,17,1,17,MFG Floor,17
36834,7307-34,22-11-2032,34,17,17,1,17,Count Area,0
39184,8805L-45,640457-2,17,0,17,1,17,MFG Floor,0
42162,8731L-5,1586027-5,17,0,17,1,17,MFG Floor,17
11973,8566ML-1380,C1608X7R1H474K080AE,17,0,17,1,17,MFG Floor,17
9977,7726-14,MC14081BCPG,17,0,17,1,17,MFG Floor,17
6283,7144L-22,AT45DB321E-SHF-T,17,0,17,1,17,MFG Floor,17
3450,7860-15,T491C226K025AT,17,0,17,1,17,MFG Floor,0
8446,8336ML-180,RC0603FR-0710KL,34,17,17,1,17,1401102,0
7281,7996-15,MBR0530-TP,17,0,17,1,17,MFG Floor,17
33039,7686-5,SN74LVC16T245DGVR,32,16,16,1,16,1406705,0
17126,8314-385,IFX27001TFV33,16,0,16,1,16,MFG Floor,16
22681,8460L-130,SZNUP3105LT3G,16,0,16,2,16,MFG Floor,8
6564,7331M-38,MCP2120-I/SL,16,0,16,1,16,MFG Floor,16
15895,7143L-1-7,EEE-1VA101XP,16,0,16,1,16,MFG Floor,16
14672,6932L-21,SN65HVD35DR,16,0,16,1,16,MFG Floor,16
13900,8083-1-120,MM74HCT05MX,16,0,16,1,16,MFG Floor,16
39595,8725l-2,54104,16,0,16,1,16,MFG Floor,16
20262,8080L-1-170,SPD62R-472M,16,0,16,1,16,MFG Floor,16
13155,8033-4,ADP2303ARDZ-5.0-R7,15,0,15,1,15,MFG Floor,15
13036,8566ML-440,ERJ-3EKF2700V,15,0,15,1,15,MFG Floor,15
12474,8525ML-1-450,RC0603FR-074K75L,15,0,15,1,15,MFG Floor,15
17445,8520L-250,CDSOT23-SM712,15,0,15,1,15,MFG Floor,15
15812,8288-100,10118194-0001LF,15,0,15,1,15,MFG Floor,15
9845,8080L-110,C1608X7R1H104K080AA,15,0,15,1,15,MFG Floor,15
18272,8520l-55,GRT31CR61H106KE01L,15,0,15,1,15,MFG Floor,15
26824,8515l-1-70,CL31A476MPHNNNE,15,0,15,1,15,MFG Floor,15
31961,8555L-235,SPC02SYAN,15,0,15,1,15,MFG Floor,15
20031,7254T-2,08055C221KAT2A,15,0,15,1,15,1406507,15
20160,8080L-1-275,LF347BDR,15,0,15,1,15,MFG Floor,15
5067,8064-9,LS R976-NR-1,15,0,15,1,15,MFG Floor,15
4446,6542-5,LN1451CTR,15,0,15,1,15,MFG Floor,15
37068,8369L-40,GHR-03V-S,15,0,15,1,15,MFG Floor,15
43399,8771L-10,89120-0101-HA,15,0,15,1,15,MFG Floor,15
41142,7394-155,CD4068BE,15,0,15,1,15,MFG Floor,15
34380,8594l-250,CTTF0402F-4N7B,15,0,15,2,30,MFG Floor,0
38706,7946L-100,SSQ-105-01-L-D,15,0,15,1,15,1502201,0
37999,7143l-43,ABS25-32.768KHZ-6-T,15,0,15,1,15,MFG Floor,15
4601,7210-28,CL21A226KQQNNNE,15,0,15,1,15,MFG Floor,0
38026,7396-210,MAL203137101E3,30,15,15,1,15,2204101,0
18223,8258L-255,SN65LVDS1DBVR,15,0,15,1,15,MFG Floor,15
5704,8064-5,CC1206MKX5R5BB107,15,0,15,1,15,MFG Floor,15
4588,6590-42,NCP3063BDR2G,15,0,15,1,15,MFG Floor,15
30752,8520L-250,CDSOT23-SM712,15,0,15,1,15,MFG Floor,15
14712,7946l-265,SP0503BAHTG,15,0,15,1,15,MFG Floor,15
42255,8736L-10,P10-10R-D,115,100,15,1,15,MFG Floor,15
40671,8746L-10,P10-10R-D,15,0,15,1,15,MFG Floor,15
13815,6932L-21,SN65HVD35DR,15,0,15,1,15,MFG Floor,15
4442,6590-27,CGRC501-G,14,0,14,1,14,MFG Floor,14
3580,7860-89,KSC341JLFS,14,0,14,1,14,MFG Floor,14
10391,6846-43,LF347BN,14,0,14,1,14,MFG Floor,14
29119,7944L-175,ERJ-3EKF1002V,14,0,14,1,14,MFG Floor,14
5897,6590-39,MIC2954-03WS TR,14,0,14,1,14,MFG Floor,14
39696,7759-1,MSR516NJR,14,0,14,1,14,MFG Floor,14
11073,8171L-270,SMTSO-440-8ET,14,0,14,1,14,MFG Floor,14
7175,8525ML-1-10,CL31B106KAHNNNE,14,0,14,1,14,MFG Floor,14
41723,8579-25,1N4148,14,0,14,1,14,MFG Floor,14
29509,6758-90,MF-NSMF012,14,0,14,1,14,MFG Floor,14
9747,5189-13,5103310-1,14,0,14,1,14,MFG Floor,14
4671,7932L-8,15MQ060NTR,14,0,14,1,14,MFG Floor,14
44398,8098-1-70,CD40106BE,28,14,14,1,14,2205301,0
3959,8168L-125,"2N7002P,215",14,0,14,1,14,MFG Floor,14
7265,7907LB-10,20021121-00010C4LF,14,0,14,1,14,MFG Floor,14
16715,6463-270,ECS-40-20-5PX-TR,28,14,14,1,14,1601002,0
6674,7688-25,AT24C04C-XHM-T,14,0,14,1,14,MFG Floor,14
10810,8176-35,C2012C0G1H333J125AA,14,0,14,1,14,MFG Floor,14
43029,7249-13,1N4148WS-7-F,28,14,14,1,14,1602203,0
3611,7944-42,TL3301AF260QG,14,0,14,1,14,MFG Floor,14
3341,8277-65,597-3111-407F,13,0,13,1,13,MFG Floor,13
8440,7183L-2,UMK107BJ105KA-T,26,13,13,1,13,MFG Floor,0
2661,7155-27,ERJ-6GEYJ222V,13,0,13,1,13,MFG Floor,13
2674,7584-16,UMK107ABJ474KA-T,13,0,13,1,13,MFG Floor,13
18760,6802-230,VNQ860-E,13,0,13,1,13,MFG Floor,13
3252,8343ML-370,MAX3221EIPWR,13,0,13,1,13,MFG Floor,13
15088,8520L-210,RMCF0402JT100R,13,0,13,1,13,MFG Floor,13
20164,8080L-1-287,TPS61165DBVR,13,0,13,1,13,MFG Floor,13
3090,7694L-42,PIC16F1825-I/SL,13,0,13,1,13,MFG Floor,13
41022,A1689L-1,1727010,13,0,13,1,13,MFG Floor,13
4406,8095-240,LPV511MG/NOPB,13,0,13,1,13,MFG Floor,13
30165,7946L-250,"74HC14D,653",24,12,12,1,12,1502201,0
44830,8731L-25,RA717,12,0,12,1,12,MFG Floor,12
6776,8183L-20,GJM1555C1H6R0BB01D,12,0,12,1,12,MFG Floor,12
23245,8119L-32,ESDA14V2SC5,12,0,12,1,12,MFG Floor,12
23194,8119L-40,LP2992AIM5-3.3/NOPB,12,0,12,1,12,MFG Floor,12
6441,6519L-2-12,SN74HC541DW,12,0,12,1,12,MFG Floor,12
37935,1557-1-5,VTB8441BH,12,0,12,1,12,MFG Floor,12
30571,7144l-220,ABS25-32.768KHZ-6-T,12,0,12,1,12,MFG Floor,12
19333,8258L-80,5013310607,12,0,12,1,12,MFG Floor,12
40921,8791L-1-40,RNF14FTD1M00,12,0,12,1,12,MFG Floor,12
41215,8748L-250,LW QH8G-Q2OO-3K5L-1,12,0,12,1,12,MFG Floor,12
19703,8204-75,ESR03EZPF1001,12,0,12,1,12,MFG Floor,12
37544,7620-20,TDC474K050NSE-F,12,0,12,1,12,MFG Floor,12
35470,8098-70,NE555P,12,0,12,1,12,MFG Floor,12
38993,8098-1-70,CD40106BE,24,12,12,1,12,2105302,0
23445,6463-50,B140-13-F,12,0,12,1,12,MFG Floor,12
42927,8762L-20,CAROL C6353A.41.10,12,0,12,1,12,MFG Floor,12
3831,7466l-7,C1812V334KCRACTU,12,0,12,1,12,MFG Floor,12
26894,8119L-32,ESDA14V2SC5,12,0,12,1,12,MFG Floor,12
21330,8148L-135,ABM3B-8.000MHZ-B2-T,12,0,12,1,12,MFG Floor,12
22281,8343ML-365,X60003CIG3Z-50T1,18,6,12,2,12,1601004,0
18077,8247-140,SI8380P-IU,12,0,12,1,12,MFG Floor,12
12251,8138M-415,SN74LVC2G34DBVR,12,0,12,1,12,MFG Floor,12
9970,8177M-135,CRCW060310K0FKEA,11,0,11,1,11,MFG Floor,0
4351,6590-48,"LM75ADP,118",11,0,11,1,11,MFG Floor,11
6682,7144L-18,MCP1700T-3302E/MB,11,0,11,1,11,MFG Floor,11
7757,7393-35,GRM1885C1H270JA01D,22,11,11,1,11,MFG Floor,0
4543,5189-34,MCP2510-I/SO,11,0,11,1,11,MFG Floor,11
3125,7694L-8,SMCJ15A-13-F,22,11,11,1,11,MFG Floor,0
3020,8083-3,T491B106K016AT,11,0,11,1,11,MFG Floor,11
22380,7754L-35,214-44-320-01-670800,11,0,11,1,11,MFG Floor,11
4699,8277-65,597-3111-407F,11,0,11,1,11,MFG Floor,11
6698,7996-48,2N7002DW-7-F,11,0,11,1,11,MFG Floor,11
15416,8245L-205,BSS138W-TP,11,0,11,1,11,MFG Floor,11
14323,8033-15,ACS722LLCTR-10AB-T,11,0,11,1,11,MFG Floor,11
4437,5189-7,EEU-FC1H391S,11,0,11,1,11,MFG Floor,11
16305,8080L-1-290,ULN2803ADWR,11,0,11,1,11,1301706,11
18769,6463-230,CO4011B-FL,33,22,11,1,11,MFG Floor,0
6678,7688-28,XF2M-6015-1AH,11,0,11,1,11,MFG Floor,11
39092,8764L-380,MAX9610TEXK+T,10,0,10,1,10,1301706,10
7145,8223L-35,BLM18KG601SN1D,10,0,10,1,10,MFG Floor,10
12490,8411-150,CRCW08052R00FKEAC,10,0,10,1,10,MFG Floor,0
27114,8520l-55,GRT31CR61H106KE01L,10,0,10,1,10,MFG Floor,10
44202,8771L-15,3448-89120,10,0,10,1,10,MFG Floor,10
37108,8803L-10,39-01-2025,20,10,10,1,10,2204103,0
22752,8384L-55,LP2950CDTX-3.3/NOPB,10,0,10,1,10,MFG Floor,0
22749,8460L-130,SZNUP3105LT3G,10,0,10,1,10,MFG Floor,10
22294,8343ML-245,MCT06030C1001FP500,15,5,10,2,10,1601004,0
2679,8168L-15,GCM188R71H473KA55D,13,3,10,1,10,MFG Floor,10
2853,8100L-20,GRM219R61E106KA12D,10,0,10,1,10,MFG Floor,10
20593,8467L-40,693071010811,10,0,10,1,10,MFG Floor,10
19680,8355M-55,ERJ-14NF4751U,10,0,10,1,10,MFG Floor,10
2362,7946-220,ERJ-3EKF1502V,10,0,10,1,10,MFG Floor,10
44951,6366L-19,1592589,10,0,10,1,10,MFG Floor,10
21395,8336ML-20,2N7002DW-7-F,10,0,10,1,10,MFG Floor,10
21359,8336ML-20,UMK212B7224KG-T,10,0,10,1,10,MFG Floor,10
16104,8314-375,TC1047AVNBTR,10,0,10,1,10,MFG Floor,10
12074,8564ML-100,T491A225M010AT,10,0,10,1,10,MFG Floor,10
4433,8019-29,LT1964ES5-BYP#TRMPBF,10,0,10,1,10,MFG Floor,10
9940,8171L-175,640456-5,10,0,10,1,10,MFG Floor,10
4901,8183L-265,FXOS8700CQR1,10,0,10,1,10,1606501,10
30122,7946l-20,C1210C107M8PACTU,10,0,10,1,10,1502101,0
5276,8242M-375,RMCF0603FT30K9,10,0,10,1,10,MFG Floor,10
5995,6753-49,744227,10,0,10,1,10,MFG Floor,10
5570,8115-180,CRCW1206499RFKEA,10,0,10,1,10,MFG Floor,10
5581,6590-56,SPD73R-474M,10,0,10,1,10,MFG Floor,10
19609,8247-70,ITS4200SMEOHUMA1,10,0,10,1,10,MFG Floor,10
40807,8657ml-795,SN65LVDS1DBVR,10,0,10,1,10,MFG Floor,10
19560,8328-110,IN-S63ATR,10,0,10,1,10,MFG Floor,10
4360,7830-13,BLM18HG601SN1D,10,0,10,1,10,MFG Floor,10
6442,6519-6,UWX1V100MCL1GB,10,0,10,1,10,MFG Floor,10
11509,8037-125,WSLF25121L000FEA,10,0,10,1,10,MFG Floor,0
44835,8736L-10,P10-10R-D,10,0,10,1,10,MFG Floor,10
32437,7944L-48,LD29080DT33R,10,0,10,1,10,MFG Floor,10
3487,7860-46,SI4346DY-T1-E3,10,0,10,1,10,MFG Floor,10
12670,8277-20,CRCW12061K50FKEA,10,0,10,1,10,MFG Floor,10
18523,7144L-225,MCP1700T-3302E/MB,10,0,10,1,10,MFG Floor,10
20261,8080L-1-120,FH12-36S-0.5SH55,10,0,10,1,10,MFG Floor,10
7428,7996-21,XF2L-1235-1A,10,0,10,1,10,MFG Floor,10
7472,7984-15,APHHS1005SECK,10,0,10,1,10,MFG Floor,10
8411,8016L-1,87833-6520,10,0,10,1,10,MFG Floor,10
8658,7984-35,APHHS1005SECK,10,0,10,1,10,MFG Floor,10
18013,8045-8,MBR0530-TP,10,0,10,1,10,MFG Floor,10
13772,8532l-150,SMBJ40A,10,0,10,1,10,MFG Floor,10
17782,8314-435,SN74LVC2G34DBVR,10,0,10,1,10,MFG Floor,10
37951,7396-290,DG23-B2LA,15,5,10,1,10,MFG Floor,5
9875,7595-40,M20-9980346,10,0,10,1,10,MFG Floor,10
15417,8279L-175,DMN5L06K-7,10,0,10,1,10,MFG Floor,10
18064,7758-115,ZV130K1812T301N,10,0,10,1,10,MFG Floor,0
21771,8169M-480,TSM103WIDT,10,0,10,1,10,MFG Floor,10
34217,6590L-A-43,AMIS42665TJAA1RG,10,0,10,1,10,MFG Floor,10
6108,7331-14,TFDU4101-TT3,10,0,10,1,10,MFG Floor,10
18269,8247-135,LD1085D2M33R,9,0,9,1,9,MFG Floor,9
4451,8168L-65,APHBM2012SURKCGKC,9,0,9,1,9,MFG Floor,9
35658,3755-160,MV3450,9,0,9,1,9,MFG Floor,9
4335,6590-42,NCP3063BDR2G,9,0,9,1,9,MFG Floor,9
2586,8160-120,ERJ-6GEYJ513V,9,0,9,1,9,MFG Floor,9
5440,7996-48,2N7002DW-7-F,9,0,9,1,9,MFG Floor,9
3124,8188L-100,CRCW12061K50FKEAHP,9,0,9,1,9,MFG Floor,9
22437,7144L-160,FT232RL-REEL,9,0,9,1,9,MFG Floor,9
3324,8055-35,SS14,9,0,9,1,9,MFG Floor,0
15148,8266L-40,APFA3011-AK13/F,9,0,9,1,9,MFG Floor,9
12654,7595-23,CB3-3C-3M6864,9,0,9,1,9,MFG Floor,9
29360,7144l-220,ABS25-32.768KHZ-6-T,9,0,9,1,9,MFG Floor,9
18544,8037-240,INA219BIDCNR,9,0,9,1,9,MFG Floor,9
37938,1557-1-6,M64Y504KB40,9,0,9,1,9,MFG Floor,9
31283,4553-35,640456-3,9,0,9,1,19,1605001,0
3593,8090L-5,C1210C104KCRACTU,8,0,8,1,8,MFG Floor,8
28165,8461l-65,TR3E336M025C0175,8,0,8,1,8,MFG Floor,8
10650,6753-47,ADM803TAKSZ-REEL7,8,0,8,1,8,MFG Floor,8
28162,8461l-60,VJ0603Y103JXBPW1BC,8,0,8,1,8,MFG Floor,8
7319,8044-11,SN74AVC1T45DCKR,8,0,8,1,8,MFG Floor,8
28161,8461l-70,TR3E476M025C0150,8,0,8,1,8,MFG Floor,8
7461,8317-100,NRVA4005T3G,8,0,8,1,8,MFG Floor,8
5026,8112-170,SMAJ58A-13-F,8,0,8,1,8,MFG Floor,8
29499,6758-200,CO4011B-FL,8,0,8,1,8,MFG Floor,8
29496,6758-230,ECS-40-20-5PX-TR,8,0,8,1,8,MFG Floor,8
36433,7946l-140,DS9098P-TRL,8,0,8,1,8,1502301,0
3597,8430L-65,S1G,8,0,8,1,8,MFG Floor,0
3407,8012L-7,HMK325B7225KN-T,8,0,8,1,8,MFG Floor,8
3385,8222-10,GRM31CR71A226KE15L,8,0,8,1,8,MFG Floor,8
15249,7183l-8,AS5040-ASST,8,0,8,1,8,MFG Floor,8
39450,8622ML-25,5015,8,0,8,1,8,MFG Floor,8
40924,8603-40,1N4148,8,0,8,2,8,MFG Floor,4
6535,8074L-2,ERA-3AEB7870V,8,0,8,1,8,MFG Floor,8
6823,8525ML-1-5,CL32B226KAJNFNE,8,0,8,1,8,MFG Floor,8
6926,4682-7,F931C106MAA,8,0,8,1,8,MFG Floor,8
37409,8622ML-15,HCLA0075EB,8,0,8,1,8,MFG Floor,8
20121,8415M-230,HCPL-181-00DE,8,0,8,1,8,MFG Floor,8
7270,7907LB-29,LMV358IDT,8,0,8,1,8,MFG Floor,8
7263,7907LB-24,MK16-C-2,8,0,8,1,8,MFG Floor,8
14311,8202L-65,LP2992AIM5-3.3/NOPB,16,8,8,1,8,MFG Floor,8
28163,8461l-75,SDR03EZPF4701,7,0,7,1,7,MFG Floor,7
38893,8726l-2,54130,7,0,7,1,7,MFG Floor,7
17790,8245L-410,SN65LVDS1DBVR,14,7,7,1,7,MFG Floor,7
4710,8136L-250,IFX27001TFV50,7,0,7,1,7,MFG Floor,7
6266,8328-5,ECS-.327-CDX-1074,7,0,7,1,7,MFG Floor,7
21802,8552L-20,TLJR106M010R2000,7,0,7,1,7,MFG Floor,7
38700,7946l-280,"74HC4052D,653",21,14,7,1,7,1502303,0
12615,8126L-325,SST25VF016B-50-4I-S2AF-T,7,0,7,1,7,MFG Floor,7
3964,8531L-2-30,KC5032A16.0000CM0E00,7,0,7,1,7,MFG Floor,7
4581,8160-45,C3216X5R1H106K160AB,7,0,7,1,7,MFG Floor,7
5715,7584-32,FT232RQ-REEL,7,0,7,1,7,1301405,7
5064,7984-14,693021010811,7,0,7,1,7,MFG Floor,7
12617,8126L-190,DM3AT-SF-PEJM5,7,0,7,1,7,MFG Floor,7
4396,5189-52,"PCA82C250T/YM,115",7,0,7,1,7,MFG Floor,7
20211,6753L-49,744227,7,0,7,1,7,MFG Floor,7
21977,7331M-17,CB3-3C-3M6864,7,0,7,1,7,MFG Floor,7
11261,8037-150,CLF7045NIT-4R7N-D,7,0,7,1,7,MFG Floor,7
16946,8249L-175,MMSZ4685T1G,7,0,7,1,7,MFG Floor,7
38802,8730l-10,89120-0101-HA,7,0,7,1,7,2103304,0
5305,7210-4,MPU-9250,7,0,7,1,7,MFG Floor,7
16415,8242M-195,PS2733-1-A,6,0,6,1,6,MFG Floor,6
17815,8245L-320,SN65HVD234DR,12,6,6,1,6,MFG Floor,6
15098,8266L-50,BLM15PX221SN1D,6,0,6,1,6,MFG Floor,6
15280,8245L-160,PA4340.153NLT,6,0,6,1,6,MFG Floor,6
4460,6590-42,NCP3063BDR2G,6,0,6,1,6,MFG Floor,6
4619,8080L-185,LTV-824S,6,0,6,1,6,MFG Floor,6
5729,8525ML-1-320,MPZ2012S221ATD25,6,0,6,1,6,MFG Floor,6
6944,8136L-230,ECMF02-4CMX8,6,0,6,1,6,MFG Floor,6
10269,7726-20,MC7812CT,6,0,6,1,6,MFG Floor,6
13575,8520L-250,CDSOT23-SM712,6,0,6,1,6,MFG Floor,6
13640,8138M-5,530153-2,6,0,6,1,6,MFG Floor,6
22239,8343ML-195,SI2318CDS-T1-GE3,9,3,6,2,6,1601004,0
33089,8567ML-570,Q12N-5,6,0,6,1,6,MFG Floor,6
35521,8203L-5,5555153-1,6,0,6,2,6,MFG Floor,3
4399,8095-290,TPD2E001DRYR,6,0,6,1,6,MFG Floor,6
16361,8279L-80,BAT54AWT1G,6,0,6,1,6,MFG Floor,6
16951,8249L-60,5013310607,6,0,6,1,6,MFG Floor,6
12813,7331-17,CB3-3C-3M6864,6,0,6,1,6,MFG Floor,6
22514,6463-50,B140-13-F,6,0,6,1,6,MFG Floor,6
2849,8160-30,GRM2195C1H103JA01D,6,0,6,1,6,MFG Floor,6
3169,7848-15,SMD185F-2,6,0,6,1,6,MFG Floor,6
3237,7946-260,MIC2026-1YM,6,0,6,1,6,MFG Floor,6
3326,7158-15,BAS70-06-TP,6,0,6,1,6,MFG Floor,0
3411,7158-13,BAV70-TP,6,0,6,1,6,MFG Floor,0
6525,8016L-3,MK01-B,12,6,6,1,6,MFG Floor,6
6785,8183L-35,CC0603KRX5R7BB475,6,0,6,1,6,MFG Floor,6
6795,8183L-30,ZRB18AR61E106ME01L,6,0,6,1,6,MFG Floor,6
7177,8344-55,SS34,6,0,6,1,6,MFG Floor,6
7236,8089L-45,UCW1E220MCL1GS,6,0,6,1,6,MFG Floor,6
7419,7996-35,TPA0211DGNR,6,0,6,1,6,MFG Floor,6
8172,6458-8,SN65LBC182D,6,0,6,1,6,MFG Floor,6
12060,8200-35,ERA-3AEB103V,6,0,6,1,6,MFG Floor,6
16072,8271-20,AC0805JRNPO0BN100,6,0,6,1,6,MFG Floor,6
13063,8477L-155,ABM3-8.000MHZ-D2Y-T,6,0,6,1,6,MFG Floor,0
21285,8223-75,LAN8720A-CP-TR,6,0,6,1,6,MFG Floor,6
21320,8532l-165,FTSH-105-01-L-DV-K,6,0,6,1,6,MFG Floor,6
